# Time step: =
1
# Step  Temperature Total_energy E_pot E_kin
  408    339.0  -839.286560  -843.980460     4.693900
  409    340.0  -839.286570  -843.989670     4.703100
  410    340.0  -839.286580  -843.994680     4.708100
  411    340.0  -839.286580  -843.995580     4.709000
  412    340.0  -839.286660  -843.992560     4.705900
  413    340.0  -839.286620  -843.985820     4.699200
  414    339.0  -839.286630  -843.975630     4.689000
  415    338.0  -839.286670  -843.962270     4.675600
  416    337.0  -839.286660  -843.946060     4.659400
  417    336.0  -839.286630  -843.927330     4.640700
  418    334.0  -839.286620  -843.906420     4.619800
  419    332.0  -839.286650  -843.883650     4.597000
  420    331.0  -839.286660  -843.859360     4.572700
  421    329.0  -839.286660  -843.833860     4.547200
  422    327.0  -839.286720  -843.807420     4.520700
  423    325.0  -839.286680  -843.780280     4.493600
  424    323.0  -839.286730  -843.752630     4.465900
  425    321.0  -839.286750  -843.724650     4.437900
  426    319.0  -839.286790  -843.696390     4.409600
  427    317.0  -839.286810  -843.667910     4.381100
  428    315.0  -839.286880  -843.639180     4.352300
  429    313.0  -839.286900  -843.610200     4.323300
  430    310.0  -839.287000  -843.580900     4.293900
  431    308.0  -839.286980  -843.551280     4.264300
  432    306.0  -839.287030  -843.521230     4.234200
  433    304.0  -839.287120  -843.490720     4.203600
  434    302.0  -839.287110  -843.459710     4.172600
  435    299.0  -839.287110  -843.428210     4.141100
  436    297.0  -839.287120  -843.396220     4.109100
  437    295.0  -839.287210  -843.363810     4.076600
  438    292.0  -839.287140  -843.331140     4.044000
  439    290.0  -839.287150  -843.298350     4.011200
  440    288.0  -839.287170  -843.265670     3.978500
  441    285.0  -839.287210  -843.233310     3.946100
  442    283.0  -839.287210  -843.201510     3.914300
  443    281.0  -839.287190  -843.170490     3.883300
  444    279.0  -839.287150  -843.140450     3.853300
  445    277.0  -839.287140  -843.111540     3.824400
  446    275.0  -839.287130  -843.083830     3.796700
  447    273.0  -839.287160  -843.057360     3.770200
  448    271.0  -839.287050  -843.032050     3.745000
  449    269.0  -839.287100  -843.007800     3.720700
  450    267.0  -839.287030  -842.984430     3.697400
  451    266.0  -839.287040  -842.961740     3.674700
  452    264.0  -839.287000  -842.939500     3.652500
  453    262.0  -839.286970  -842.917470     3.630500
  454    261.0  -839.286930  -842.895430     3.608500
  455    259.0  -839.286910  -842.873210     3.586300
  456    258.0  -839.286860  -842.850660     3.563800
  457    256.0  -839.286870  -842.827670     3.540800
  458    254.0  -839.286760  -842.804260     3.517500
  459    253.0  -839.286690  -842.780490     3.493800
  460    251.0  -839.286610  -842.756510     3.469900
  461    249.0  -839.286590  -842.732590     3.446000
  462    247.0  -839.286480  -842.709080     3.422600
  463    246.0  -839.286380  -842.686380     3.400000
  464    244.0  -839.286320  -842.664920     3.378600
  465    243.0  -839.286210  -842.645210     3.359000
  466    242.0  -839.286180  -842.627780     3.341600
  467    241.0  -839.286070  -842.613170     3.327100
  468    240.0  -839.285920  -842.601920     3.316000
  469    239.0  -839.285860  -842.594460     3.308600
  470    239.0  -839.285830  -842.591230     3.305400
  471    239.0  -839.285780  -842.592580     3.306800
  472    240.0  -839.285700  -842.598800     3.313100
  473    240.0  -839.285650  -842.610050     3.324400
  474    242.0  -839.285580  -842.626380     3.340800
  475    243.0  -839.285550  -842.647750     3.362200
  476    245.0  -839.285490  -842.673990     3.388500
  477    247.0  -839.285490  -842.704790     3.419300
  478    250.0  -839.285520  -842.739820     3.454300
  479    253.0  -839.285470  -842.778570     3.493100
  480    256.0  -839.285480  -842.820480     3.535000
  481    259.0  -839.285550  -842.864950     3.579400
  482    262.0  -839.285540  -842.911340     3.625800
  483    266.0  -839.285620  -842.958920     3.673300
  484    269.0  -839.285670  -843.006970     3.721300
  485    273.0  -839.285630  -843.054830     3.769200
  486    276.0  -839.285680  -843.101780     3.816100
  487    279.0  -839.285750  -843.147150     3.861400
  488    282.0  -839.285760  -843.190360     3.904600
  489    285.0  -839.285830  -843.230830     3.945000
  490    288.0  -839.285850  -843.268150     3.982300
  491    290.0  -839.285900  -843.301900     4.016000
  492    293.0  -839.285900  -843.331800     4.045900
  493    294.0  -839.285980  -843.357680     4.071700
  494    296.0  -839.286050  -843.379450     4.093400
  495    297.0  -839.286030  -843.397130     4.111100
  496    298.0  -839.286020  -843.410820     4.124800
  497    299.0  -839.286120  -843.420720     4.134600
  498    299.0  -839.286130  -843.427130     4.141000
  499    300.0  -839.286090  -843.430390     4.144300
  500    300.0  -839.286120  -843.430920     4.144800
  501    300.0  -839.286090  -843.429190     4.143100
  502    299.0  -839.286120  -843.425720     4.139600
  503    299.0  -839.286150  -843.421050     4.134900
  504    299.0  -839.286130  -843.415730     4.129600
  505    298.0  -839.286140  -843.410340     4.124200
  506    298.0  -839.286180  -843.405480     4.119300
  507    298.0  -839.286170  -843.401670     4.115500
  508    297.0  -839.286120  -843.399420     4.113300
  509    297.0  -839.286220  -843.399220     4.113000
  510    298.0  -839.286180  -843.401480     4.115300
  511    298.0  -839.286150  -843.406550     4.120400
  512    298.0  -839.286230  -843.414730     4.128500
  513    299.0  -839.286300  -843.426200     4.139900
  514    300.0  -839.286270  -843.441070     4.154800
  515    302.0  -839.286270  -843.459370     4.173100
  516    303.0  -839.286270  -843.481070     4.194800
  517    305.0  -839.286380  -843.506080     4.219700
  518    307.0  -839.286420  -843.534120     4.247700
  519    309.0  -839.286470  -843.564870     4.278400
  520    312.0  -839.286490  -843.598090     4.311600
  521    314.0  -839.286540  -843.633240     4.346700
  522    317.0  -839.286590  -843.669890     4.383300
  523    320.0  -839.286630  -843.707530     4.420900
  524    322.0  -839.286710  -843.745610     4.458900
  525    325.0  -839.286680  -843.783580     4.496900
  526    328.0  -839.286690  -843.820890     4.534200
  527    330.0  -839.286690  -843.856990     4.570300
  528    333.0  -839.286720  -843.891320     4.604600
  529    335.0  -839.286780  -843.923380     4.636600
  530    337.0  -839.286690  -843.952690     4.666000
  531    339.0  -839.286730  -843.978830     4.692100
  532    341.0  -839.286650  -844.001450     4.714800
  533    342.0  -839.286620  -844.020220     4.733600
  534    343.0  -839.286630  -844.034930     4.748300
  535    344.0  -839.286610  -844.045410     4.758800
  536    345.0  -839.286500  -844.051600     4.765100
  537    345.0  -839.286480  -844.053480     4.767000
  538    344.0  -839.286400  -844.051100     4.764700
  539    344.0  -839.286350  -844.044550     4.758200
  540    343.0  -839.286300  -844.034000     4.747700
  541    342.0  -839.286250  -844.019650     4.733400
  542    341.0  -839.286130  -844.001730     4.715600
  543    339.0  -839.286040  -843.980540     4.694500
  544    338.0  -839.286060  -843.956360     4.670300
  545    336.0  -839.285930  -843.929530     4.643600
  546    334.0  -839.285900  -843.900400     4.614500
  547    331.0  -839.285730  -843.869330     4.583600
  548    329.0  -839.285680  -843.836680     4.551000
  549    327.0  -839.285600  -843.802800     4.517200
  550    324.0  -839.285510  -843.768010     4.482500
  551    322.0  -839.285530  -843.732630     4.447100
  552    319.0  -839.285440  -843.696940     4.411500
  553    316.0  -839.285400  -843.661200     4.375800
  554    314.0  -839.285310  -843.625610     4.340300
  555    311.0  -839.285340  -843.590340     4.305000
  556    309.0  -839.285260  -843.555560     4.270300
  557    306.0  -839.285250  -843.521350     4.236100
